MTU,Out Area,In Area,Physical Flow (MW)
21/07/2024 15:00:00 - 21/07/2024 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/07/2024 16:00:00 - 21/07/2024 17:00:00,BZN|FR,BZN|GB(IFA2),1025.00
21/07/2024 16:00:00 - 21/07/2024 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/07/2024 17:00:00 - 21/07/2024 18:00:00,BZN|FR,BZN|GB(IFA2),1025.50
21/07/2024 17:00:00 - 21/07/2024 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/07/2024 18:00:00 - 21/07/2024 19:00:00,BZN|FR,BZN|GB(IFA2),1025.00
21/07/2024 18:00:00 - 21/07/2024 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/07/2024 19:00:00 - 21/07/2024 20:00:00,BZN|FR,BZN|GB(IFA2),1025.00
21/07/2024 19:00:00 - 21/07/2024 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/07/2024 20:00:00 - 21/07/2024 21:00:00,BZN|FR,BZN|GB(IFA2),1025.00
21/07/2024 20:00:00 - 21/07/2024 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/07/2024 21:00:00 - 21/07/2024 22:00:00,BZN|FR,BZN|GB(IFA2),1025.00
21/07/2024 21:00:00 - 21/07/2024 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/07/2024 22:00:00 - 21/07/2024 23:00:00,BZN|FR,BZN|GB(IFA2),1024.50
21/07/2024 22:00:00 - 21/07/2024 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/07/2024 23:00:00 - 22/07/2024 00:00:00,BZN|FR,BZN|GB(IFA2),1025.25
21/07/2024 23:00:00 - 22/07/2024 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 00:00:00 - 22/07/2024 01:00:00,BZN|FR,BZN|GB(IFA2),1025.25
22/07/2024 00:00:00 - 22/07/2024 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 01:00:00 - 22/07/2024 02:00:00,BZN|FR,BZN|GB(IFA2),1025.25
22/07/2024 01:00:00 - 22/07/2024 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 02:00:00 - 22/07/2024 03:00:00,BZN|FR,BZN|GB(IFA2),1025.50
22/07/2024 02:00:00 - 22/07/2024 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 03:00:00 - 22/07/2024 04:00:00,BZN|FR,BZN|GB(IFA2),1025.25
22/07/2024 03:00:00 - 22/07/2024 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 04:00:00 - 22/07/2024 05:00:00,BZN|FR,BZN|GB(IFA2),1025.25
22/07/2024 04:00:00 - 22/07/2024 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 05:00:00 - 22/07/2024 06:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 05:00:00 - 22/07/2024 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 06:00:00 - 22/07/2024 07:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 06:00:00 - 22/07/2024 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 07:00:00 - 22/07/2024 08:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 07:00:00 - 22/07/2024 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 08:00:00 - 22/07/2024 09:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 08:00:00 - 22/07/2024 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 09:00:00 - 22/07/2024 10:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 09:00:00 - 22/07/2024 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 10:00:00 - 22/07/2024 11:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 10:00:00 - 22/07/2024 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 11:00:00 - 22/07/2024 12:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 11:00:00 - 22/07/2024 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 12:00:00 - 22/07/2024 13:00:00,BZN|FR,BZN|GB(IFA2),1024.75
22/07/2024 12:00:00 - 22/07/2024 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 13:00:00 - 22/07/2024 14:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 13:00:00 - 22/07/2024 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 14:00:00 - 22/07/2024 15:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 14:00:00 - 22/07/2024 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 15:00:00 - 22/07/2024 16:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 15:00:00 - 22/07/2024 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 16:00:00 - 22/07/2024 17:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 16:00:00 - 22/07/2024 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 17:00:00 - 22/07/2024 18:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 17:00:00 - 22/07/2024 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 18:00:00 - 22/07/2024 19:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 18:00:00 - 22/07/2024 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 19:00:00 - 22/07/2024 20:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 19:00:00 - 22/07/2024 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 20:00:00 - 22/07/2024 21:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/07/2024 20:00:00 - 22/07/2024 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 21:00:00 - 22/07/2024 22:00:00,BZN|FR,BZN|GB(IFA2),1025.25
22/07/2024 21:00:00 - 22/07/2024 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 22:00:00 - 22/07/2024 23:00:00,BZN|FR,BZN|GB(IFA2),1025.25
22/07/2024 22:00:00 - 22/07/2024 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/07/2024 23:00:00 - 23/07/2024 00:00:00,BZN|FR,BZN|GB(IFA2),1025.50
22/07/2024 23:00:00 - 23/07/2024 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 00:00:00 - 23/07/2024 01:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 00:00:00 - 23/07/2024 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 01:00:00 - 23/07/2024 02:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 01:00:00 - 23/07/2024 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 02:00:00 - 23/07/2024 03:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 02:00:00 - 23/07/2024 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 03:00:00 - 23/07/2024 04:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 03:00:00 - 23/07/2024 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 04:00:00 - 23/07/2024 05:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 04:00:00 - 23/07/2024 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 05:00:00 - 23/07/2024 06:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 05:00:00 - 23/07/2024 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 06:00:00 - 23/07/2024 07:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 06:00:00 - 23/07/2024 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 07:00:00 - 23/07/2024 08:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 07:00:00 - 23/07/2024 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 08:00:00 - 23/07/2024 09:00:00,BZN|FR,BZN|GB(IFA2),1024.75
23/07/2024 08:00:00 - 23/07/2024 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 09:00:00 - 23/07/2024 10:00:00,BZN|FR,BZN|GB(IFA2),1024.75
23/07/2024 09:00:00 - 23/07/2024 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 10:00:00 - 23/07/2024 11:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 10:00:00 - 23/07/2024 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 11:00:00 - 23/07/2024 12:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 11:00:00 - 23/07/2024 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 12:00:00 - 23/07/2024 13:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 12:00:00 - 23/07/2024 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 13:00:00 - 23/07/2024 14:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 13:00:00 - 23/07/2024 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 14:00:00 - 23/07/2024 15:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 14:00:00 - 23/07/2024 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 15:00:00 - 23/07/2024 16:00:00,BZN|FR,BZN|GB(IFA2),1025.25
23/07/2024 15:00:00 - 23/07/2024 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 16:00:00 - 23/07/2024 17:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 16:00:00 - 23/07/2024 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 17:00:00 - 23/07/2024 18:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 17:00:00 - 23/07/2024 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 18:00:00 - 23/07/2024 19:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 18:00:00 - 23/07/2024 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 19:00:00 - 23/07/2024 20:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 19:00:00 - 23/07/2024 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 20:00:00 - 23/07/2024 21:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 20:00:00 - 23/07/2024 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 21:00:00 - 23/07/2024 22:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 21:00:00 - 23/07/2024 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 22:00:00 - 23/07/2024 23:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 22:00:00 - 23/07/2024 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/07/2024 23:00:00 - 24/07/2024 00:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/07/2024 23:00:00 - 24/07/2024 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 00:00:00 - 24/07/2024 01:00:00,BZN|FR,BZN|GB(IFA2),1025.75
24/07/2024 00:00:00 - 24/07/2024 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 01:00:00 - 24/07/2024 02:00:00,BZN|FR,BZN|GB(IFA2),1023.50
24/07/2024 01:00:00 - 24/07/2024 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 02:00:00 - 24/07/2024 03:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/07/2024 02:00:00 - 24/07/2024 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 03:00:00 - 24/07/2024 04:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/07/2024 03:00:00 - 24/07/2024 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 04:00:00 - 24/07/2024 05:00:00,BZN|FR,BZN|GB(IFA2),963.50
24/07/2024 04:00:00 - 24/07/2024 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 05:00:00 - 24/07/2024 06:00:00,BZN|FR,BZN|GB(IFA2),1007.25
24/07/2024 05:00:00 - 24/07/2024 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 06:00:00 - 24/07/2024 07:00:00,BZN|FR,BZN|GB(IFA2),1023.75
24/07/2024 06:00:00 - 24/07/2024 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 07:00:00 - 24/07/2024 08:00:00,BZN|FR,BZN|GB(IFA2),1024.75
24/07/2024 07:00:00 - 24/07/2024 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 08:00:00 - 24/07/2024 09:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/07/2024 08:00:00 - 24/07/2024 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 09:00:00 - 24/07/2024 10:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/07/2024 09:00:00 - 24/07/2024 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 10:00:00 - 24/07/2024 11:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/07/2024 10:00:00 - 24/07/2024 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 11:00:00 - 24/07/2024 12:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/07/2024 11:00:00 - 24/07/2024 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 12:00:00 - 24/07/2024 13:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/07/2024 12:00:00 - 24/07/2024 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 13:00:00 - 24/07/2024 14:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/07/2024 13:00:00 - 24/07/2024 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 14:00:00 - 24/07/2024 15:00:00,BZN|FR,BZN|GB(IFA2),1024.25
24/07/2024 14:00:00 - 24/07/2024 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 15:00:00 - 24/07/2024 16:00:00,BZN|FR,BZN|GB(IFA2),1024.00
24/07/2024 15:00:00 - 24/07/2024 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 16:00:00 - 24/07/2024 17:00:00,BZN|FR,BZN|GB(IFA2),986.75
24/07/2024 16:00:00 - 24/07/2024 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 17:00:00 - 24/07/2024 18:00:00,BZN|FR,BZN|GB(IFA2),831.75
24/07/2024 17:00:00 - 24/07/2024 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 18:00:00 - 24/07/2024 19:00:00,BZN|FR,BZN|GB(IFA2),518.50
24/07/2024 18:00:00 - 24/07/2024 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 19:00:00 - 24/07/2024 20:00:00,BZN|FR,BZN|GB(IFA2),502.00
24/07/2024 19:00:00 - 24/07/2024 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 20:00:00 - 24/07/2024 21:00:00,BZN|FR,BZN|GB(IFA2),194.25
24/07/2024 20:00:00 - 24/07/2024 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 21:00:00 - 24/07/2024 22:00:00,BZN|FR,BZN|GB(IFA2),0.00
24/07/2024 21:00:00 - 24/07/2024 22:00:00,BZN|GB(IFA2),BZN|FR,211.50
24/07/2024 22:00:00 - 24/07/2024 23:00:00,BZN|FR,BZN|GB(IFA2),839.75
24/07/2024 22:00:00 - 24/07/2024 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/07/2024 23:00:00 - 25/07/2024 00:00:00,BZN|FR,BZN|GB(IFA2),1022.25
24/07/2024 23:00:00 - 25/07/2024 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 00:00:00 - 25/07/2024 01:00:00,BZN|FR,BZN|GB(IFA2),1024.75
25/07/2024 00:00:00 - 25/07/2024 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 01:00:00 - 25/07/2024 02:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 01:00:00 - 25/07/2024 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 02:00:00 - 25/07/2024 03:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 02:00:00 - 25/07/2024 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 03:00:00 - 25/07/2024 04:00:00,BZN|FR,BZN|GB(IFA2),1025.25
25/07/2024 03:00:00 - 25/07/2024 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 04:00:00 - 25/07/2024 05:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 04:00:00 - 25/07/2024 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 05:00:00 - 25/07/2024 06:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 05:00:00 - 25/07/2024 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 06:00:00 - 25/07/2024 07:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 06:00:00 - 25/07/2024 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 07:00:00 - 25/07/2024 08:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 07:00:00 - 25/07/2024 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 08:00:00 - 25/07/2024 09:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 08:00:00 - 25/07/2024 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 09:00:00 - 25/07/2024 10:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 09:00:00 - 25/07/2024 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 10:00:00 - 25/07/2024 11:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 10:00:00 - 25/07/2024 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 11:00:00 - 25/07/2024 12:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 11:00:00 - 25/07/2024 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 12:00:00 - 25/07/2024 13:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 12:00:00 - 25/07/2024 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 13:00:00 - 25/07/2024 14:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 13:00:00 - 25/07/2024 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 14:00:00 - 25/07/2024 15:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 14:00:00 - 25/07/2024 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 15:00:00 - 25/07/2024 16:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 15:00:00 - 25/07/2024 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 16:00:00 - 25/07/2024 17:00:00,BZN|FR,BZN|GB(IFA2),1024.75
25/07/2024 16:00:00 - 25/07/2024 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 17:00:00 - 25/07/2024 18:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 17:00:00 - 25/07/2024 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 18:00:00 - 25/07/2024 19:00:00,BZN|FR,BZN|GB(IFA2),1024.75
25/07/2024 18:00:00 - 25/07/2024 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 19:00:00 - 25/07/2024 20:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 19:00:00 - 25/07/2024 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 20:00:00 - 25/07/2024 21:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 20:00:00 - 25/07/2024 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 21:00:00 - 25/07/2024 22:00:00,BZN|FR,BZN|GB(IFA2),857.25
25/07/2024 21:00:00 - 25/07/2024 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 22:00:00 - 25/07/2024 23:00:00,BZN|FR,BZN|GB(IFA2),999.50
25/07/2024 22:00:00 - 25/07/2024 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/07/2024 23:00:00 - 26/07/2024 00:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/07/2024 23:00:00 - 26/07/2024 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 00:00:00 - 26/07/2024 01:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/07/2024 00:00:00 - 26/07/2024 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 01:00:00 - 26/07/2024 02:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/07/2024 01:00:00 - 26/07/2024 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 02:00:00 - 26/07/2024 03:00:00,BZN|FR,BZN|GB(IFA2),1025.25
26/07/2024 02:00:00 - 26/07/2024 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 03:00:00 - 26/07/2024 04:00:00,BZN|FR,BZN|GB(IFA2),1025.25
26/07/2024 03:00:00 - 26/07/2024 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 04:00:00 - 26/07/2024 05:00:00,BZN|FR,BZN|GB(IFA2),936.50
26/07/2024 04:00:00 - 26/07/2024 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 05:00:00 - 26/07/2024 06:00:00,BZN|FR,BZN|GB(IFA2),1011.25
26/07/2024 05:00:00 - 26/07/2024 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 06:00:00 - 26/07/2024 07:00:00,BZN|FR,BZN|GB(IFA2),1024.75
26/07/2024 06:00:00 - 26/07/2024 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 07:00:00 - 26/07/2024 08:00:00,BZN|FR,BZN|GB(IFA2),1024.75
26/07/2024 07:00:00 - 26/07/2024 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 08:00:00 - 26/07/2024 09:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/07/2024 08:00:00 - 26/07/2024 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 09:00:00 - 26/07/2024 10:00:00,BZN|FR,BZN|GB(IFA2),1024.75
26/07/2024 09:00:00 - 26/07/2024 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 10:00:00 - 26/07/2024 11:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/07/2024 10:00:00 - 26/07/2024 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 11:00:00 - 26/07/2024 12:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/07/2024 11:00:00 - 26/07/2024 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 12:00:00 - 26/07/2024 13:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/07/2024 12:00:00 - 26/07/2024 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 13:00:00 - 26/07/2024 14:00:00,BZN|FR,BZN|GB(IFA2),1025.25
26/07/2024 13:00:00 - 26/07/2024 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 14:00:00 - 26/07/2024 15:00:00,BZN|FR,BZN|GB(IFA2),1025.25
26/07/2024 14:00:00 - 26/07/2024 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 15:00:00 - 26/07/2024 16:00:00,BZN|FR,BZN|GB(IFA2),1025.25
26/07/2024 15:00:00 - 26/07/2024 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 16:00:00 - 26/07/2024 17:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/07/2024 16:00:00 - 26/07/2024 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 17:00:00 - 26/07/2024 18:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/07/2024 17:00:00 - 26/07/2024 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 18:00:00 - 26/07/2024 19:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/07/2024 18:00:00 - 26/07/2024 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 19:00:00 - 26/07/2024 20:00:00,BZN|FR,BZN|GB(IFA2),1014.25
26/07/2024 19:00:00 - 26/07/2024 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 20:00:00 - 26/07/2024 21:00:00,BZN|FR,BZN|GB(IFA2),969.50
26/07/2024 20:00:00 - 26/07/2024 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 21:00:00 - 26/07/2024 22:00:00,BZN|FR,BZN|GB(IFA2),921.00
26/07/2024 21:00:00 - 26/07/2024 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 22:00:00 - 26/07/2024 23:00:00,BZN|FR,BZN|GB(IFA2),1011.00
26/07/2024 22:00:00 - 26/07/2024 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/07/2024 23:00:00 - 27/07/2024 00:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/07/2024 23:00:00 - 27/07/2024 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/07/2024 00:00:00 - 27/07/2024 01:00:00,BZN|FR,BZN|GB(IFA2),1025.25
27/07/2024 00:00:00 - 27/07/2024 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/07/2024 01:00:00 - 27/07/2024 02:00:00,BZN|FR,BZN|GB(IFA2),1026.00
27/07/2024 01:00:00 - 27/07/2024 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/07/2024 02:00:00 - 27/07/2024 03:00:00,BZN|FR,BZN|GB(IFA2),1025.75
27/07/2024 02:00:00 - 27/07/2024 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/07/2024 03:00:00 - 27/07/2024 04:00:00,BZN|FR,BZN|GB(IFA2),1025.25
27/07/2024 03:00:00 - 27/07/2024 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/07/2024 04:00:00 - 27/07/2024 05:00:00,BZN|FR,BZN|GB(IFA2),1025.00
27/07/2024 04:00:00 - 27/07/2024 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/07/2024 05:00:00 - 27/07/2024 06:00:00,BZN|FR,BZN|GB(IFA2),1025.25
27/07/2024 05:00:00 - 27/07/2024 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/07/2024 06:00:00 - 27/07/2024 07:00:00,BZN|FR,BZN|GB(IFA2),1024.75
27/07/2024 06:00:00 - 27/07/2024 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
